# stability, res-p, res-q, id, time, a, psi, e, inc
0, 0, 0, 314, 8.8319e+05, 2.6150e+02, 3.2943e+00, 6.9406e-01, 4.2060e-01
0, 0, 0, 314, 8.8742e+05, 2.6150e+02, 5.5008e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 8.9164e+05, 2.6151e+02, 1.4196e+00, 6.9408e-01, 4.2060e-01
0, 0, 0, 314, 8.9587e+05, 2.6150e+02, 3.6216e+00, 6.9406e-01, 4.2060e-01
0, 0, 0, 314, 9.0009e+05, 2.6150e+02, 5.8286e+00, 6.9406e-01, 4.2060e-01
0, 0, 0, 314, 9.0432e+05, 2.6151e+02, 1.7489e+00, 6.9408e-01, 4.2060e-01
0, 0, 0, 314, 9.0855e+05, 2.6150e+02, 3.9485e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 9.1277e+05, 2.6150e+02, 6.1615e+00, 6.9406e-01, 4.2060e-01
0, 0, 0, 314, 9.1700e+05, 2.6151e+02, 2.0794e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 9.2122e+05, 2.6150e+02, 4.2881e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 9.2545e+05, 2.6150e+02, 2.0935e-01, 6.9406e-01, 4.2060e-01
0, 0, 0, 314, 9.2967e+05, 2.6150e+02, 2.4130e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 9.3390e+05, 2.6151e+02, 4.6165e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 9.3813e+05, 2.6150e+02, 5.4197e-01, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 9.4235e+05, 2.6150e+02, 2.7443e+00, 6.9406e-01, 4.2060e-01
0, 0, 0, 314, 9.4658e+05, 2.6151e+02, 4.9555e+00, 6.9408e-01, 4.2060e-01
0, 0, 0, 314, 9.5080e+05, 2.6150e+02, 8.7318e-01, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 9.5503e+05, 2.6150e+02, 3.0780e+00, 6.9406e-01, 4.2060e-01
0, 0, 0, 314, 9.5925e+05, 2.6151e+02, 5.2902e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 9.6348e+05, 2.6151e+02, 1.2068e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 9.6771e+05, 2.6150e+02, 3.4140e+00, 6.9406e-01, 4.2060e-01
0, 0, 0, 314, 9.7193e+05, 2.6150e+02, 5.6260e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 9.7616e+05, 2.6151e+02, 1.5410e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 9.8038e+05, 2.6150e+02, 3.7516e+00, 6.9406e-01, 4.2060e-01
0, 0, 0, 314, 9.8461e+05, 2.6150e+02, 5.9586e+00, 6.9406e-01, 4.2060e-01
0, 0, 0, 314, 9.8884e+05, 2.6151e+02, 1.8730e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 9.9306e+05, 2.6150e+02, 4.0842e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 9.9729e+05, 2.6150e+02, 9.2005e-03, 6.9406e-01, 4.2060e-01
0, 0, 0, 314, 1.0015e+06, 2.6150e+02, 2.2124e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 1.0057e+06, 2.6151e+02, 4.4193e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 1.0100e+06, 2.6150e+02, 3.3743e-01, 6.9406e-01, 4.2060e-01
0, 0, 0, 314, 1.0142e+06, 2.6150e+02, 2.5464e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 1.0184e+06, 2.6151e+02, 4.7516e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 1.0226e+06, 2.6150e+02, 6.7076e-01, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 1.0269e+06, 2.6150e+02, 2.8786e+00, 6.9406e-01, 4.2060e-01
0, 0, 0, 314, 1.0311e+06, 2.6151e+02, 5.0857e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 1.0353e+06, 2.6151e+02, 1.0110e+00, 6.9407e-01, 4.2060e-01
0, 0, 0, 314, 1.0395e+06, 2.6150e+02, 3.2180e+00, 6.9406e-01, 4.2060e-01
